"","Age","Measurement","Gender","L","M","S","P1","P10","P25","P50","P75","P90","P99"
"90",141,"wt","girl",-0.314371428571429,13.1558285714286,0.127004285714286,9.91785714285714,11.2248571428571,12.0894285714286,13.1558571428571,14.349,15.5481428571429,17.9385714285714
"91",142,"wt","girl",-0.314771428571429,13.1996857142857,0.127125714285714,9.94842857142857,11.2605714285714,12.1288571428571,13.1997142857143,14.398,15.6025714285714,18.0045714285714
"92",143,"wt","girl",-0.315157142857143,13.2434714285714,0.12725,9.979,11.2962857142857,12.168,13.2435714285714,14.447,15.657,18.0701428571429
"93",144,"wt","girl",-0.315528571428571,13.2871571428571,0.127375714285714,10.0092857142857,11.332,12.2071428571429,13.2871428571429,14.496,15.7115714285714,18.136
"94",145,"wt","girl",-0.315928571428571,13.3308,0.127504285714286,10.0397142857143,11.3674285714286,12.2464285714286,13.3308571428571,14.545,15.7658571428571,18.202
"95",146,"wt","girl",-0.316271428571429,13.3743857142857,0.127634285714286,10.0697142857143,11.403,12.2852857142857,13.3744285714286,14.594,15.8204285714286,18.268
"96",147,"wt","girl",-0.316657142857143,13.4179428571429,0.127768571428571,10.0998571428571,11.438,12.3242857142857,13.418,14.643,15.8747142857143,18.3341428571429
"97",148,"wt","girl",-0.317028571428571,13.4614428571429,0.1279,10.13,11.4734285714286,12.3632857142857,13.4614285714286,14.692,15.9292857142857,18.4002857142857
"98",149,"wt","girl",-0.317371428571429,13.5049,0.12804,10.1598571428571,11.509,12.4018571428571,13.505,14.741,15.9835714285714,18.4662857142857
"99",150,"wt","girl",-0.317728571428571,13.5483,0.128175714285714,10.1897142857143,11.544,12.4407142857143,13.5484285714286,14.7897142857143,16.0381428571429,18.5325714285714
"100",151,"wt","girl",-0.318071428571429,13.5917,0.128315714285714,10.2194285714286,11.579,12.4792857142857,13.5917142857143,14.838,16.0925714285714,18.599
"101",152,"wt","girl",-0.318428571428571,13.6351,0.12846,10.249,11.614,12.5182857142857,13.6352857142857,14.887,16.1472857142857,18.6657142857143
"102",153,"wt","girl",-0.318771428571429,13.6785,0.1286,10.2785714285714,11.649,12.5567142857143,13.6785714285714,14.936,16.2017142857143,18.7322857142857
"103",154,"wt","girl",-0.319128571428571,13.7218428571429,0.128748571428571,10.3082857142857,11.684,12.5952857142857,13.7218571428571,14.985,16.2564285714286,18.7988571428571
"104",155,"wt","girl",-0.319471428571429,13.7652,0.128895714285714,10.3377142857143,11.7184285714286,12.634,13.7652857142857,15.034,16.3111428571429,18.866
"105",156,"wt","girl",-0.3198,13.8085,0.129045714285714,10.367,11.753,12.6724285714286,13.8085714285714,15.083,16.3658571428571,18.9327142857143
"106",157,"wt","girl",-0.320128571428571,13.8518285714286,0.129197142857143,10.3962857142857,11.788,12.711,13.8518571428571,15.132,16.4205714285714,19
"107",158,"wt","girl",-0.320471428571429,13.8951285714286,0.129352857142857,10.4255714285714,11.823,12.7492857142857,13.8952857142857,15.181,16.4754285714286,19.0674285714286
